cu_num,M,N,K,kernelId,splitK,us,kernelName,tflops,bw,errRatio
304,4096,57344,8192,40,0,3752.0545,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1025.65,259.35,0.0
304,8192,57344,8192,1,0,7243.5376,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1062.54,203.82,0.0
304,16384,57344,8192,40,0,15251.6143,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1009.28,162.8,0.0
304,1,8192,3584,30,0,12.0983,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,4.85,2428.45,0.0
304,16,8192,3584,78,0,11.9126,a8w8_rowwise_64x16x16x128_16x16_1x1_8x8x1_8x8x1_1x16x1x4_4x4x1_1x1_interwave_v2,78.87,2491.45,0.0
304,32,8192,3584,30,0,12.5332,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,149.93,2393.57,0.0
304,64,8192,3584,30,0,15.0246,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,250.13,2039.19,0.0
304,128,8192,3584,23,0,19.7166,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,381.21,1618.74,0.0
304,160,8192,3584,22,0,26.6408,a8w8_rowwise_256x64x96x256_16x16_2x3_16x16x1_16x16x1_1x64x1x4_8x8x1_2x1_intrawave_v3,352.66,1222.0,0.0
304,192,8192,3584,21,0,27.2541,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,413.67,1217.94,0.0
304,256,8192,3584,15,0,30.0406,a8w8_rowwise_256x128x64x256_32x32_2x1_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,500.4,1147.51,0.0
304,288,8192,3584,14,0,37.0547,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,456.39,947.54,0.0
304,384,8192,3584,14,0,41.0345,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,549.5,902.36,0.0
304,512,8192,3584,12,0,47.3861,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,634.46,835.35,0.0
304,640,8192,3584,10,0,61.3192,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,612.87,687.22,0.0
304,768,8192,3584,10,0,70.0225,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,644.04,638.3,0.0
304,1024,8192,3584,41,0,84.3005,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,713.28,590.83,0.0
304,1152,8192,3584,41,0,91.3868,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,740.21,572.98,0.0
304,1280,8192,3584,4,0,101.0272,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,743.98,543.61,0.0
304,1536,8192,3584,3,0,115.4872,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,780.99,519.81,0.0
304,1600,8192,3584,3,0,127.2071,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,738.58,481.96,0.0
304,2048,8192,3584,40,0,142.6961,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,842.76,492.34,0.0
304,2880,8192,3584,3,0,213.3855,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,792.53,407.09,0.0
304,3200,8192,3584,3,0,220.6791,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,851.48,422.59,0.0
304,4096,8192,3584,1,0,277.9926,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,865.2,399.83,0.0
304,8192,8192,3584,39,0,533.533,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,901.61,361.62,0.0
304,16384,8192,3584,1,0,1015.8834,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,947.03,350.94,0.0
304,1,8192,7168,34,0,18.6091,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,6.31,3156.72,0.0
304,16,8192,7168,79,0,19.8251,a8w8_rowwise_128x16x32x128_16x16_1x1_8x16x1_8x16x1_1x16x1x8_4x4x1_1x1_interwave_v2,94.78,2980.92,0.0
304,32,8192,7168,30,0,20.9147,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,179.69,2843.64,0.0
304,64,8192,7168,30,0,26.1814,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,287.08,2300.4,0.0
304,128,8192,7168,23,0,34.0492,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,441.49,1813.11,0.0
304,160,8192,7168,21,0,50.8875,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,369.26,1227.97,0.0
304,192,8192,7168,21,0,49.1571,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,458.7,1286.53,0.0
304,256,8192,7168,21,0,56.3874,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,533.18,1148.3,0.0
304,288,8192,7168,14,0,68.4787,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,493.92,956.55,0.0
304,384,8192,7168,14,0,74.9283,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,601.87,904.39,0.0
304,512,8192,7168,12,0,86.7333,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,693.27,816.05,0.0
304,640,8192,7168,10,0,112.3295,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,669.12,656.94,0.0
304,768,8192,7168,10,0,123.7772,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,728.68,620.54,0.0
304,1024,8192,7168,13,0,154.8525,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,776.6,534.94,0.0
304,1152,8192,7168,13,0,163.1911,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,829.04,526.08,0.0
304,1280,8192,7168,4,0,188.5321,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,797.34,471.36,0.0
304,1536,8192,7168,3,0,213.4924,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,844.94,444.49,0.0
304,1600,8192,7168,3,0,225.7807,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,832.24,426.98,0.0
304,2048,8192,7168,1,0,259.0134,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,928.59,412.93,0.0
304,2880,8192,7168,3,0,395.8923,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,854.35,319.66,0.0
304,3200,8192,7168,8,0,422.0128,a8w8_rowwise_256x128x256x128_32x32_2x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,890.52,317.73,0.0
304,4096,8192,7168,1,0,503.579,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,955.24,308.17,0.0
304,8192,8192,7168,1,0,972.5594,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,989.22,258.76,0.0
304,16384,8192,7168,1,0,1869.9288,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1028.99,237.76,0.0
304,1,8192,28672,34,0,82.9237,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,5.66,2833.04,0.0
304,16,8192,28672,34,0,82.1943,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,91.44,2866.4,0.0
304,32,8192,28672,34,0,85.5325,a8w8_rowwise_256x16x64x512_16x16_1x1_32x8x1_32x8x1_1x16x1x16_4x4x1_1x1_intrawave_v3,175.75,2762.96,0.0
304,64,8192,28672,30,0,99.8508,a8w8_rowwise_256x32x64x512_16x16_1x2_32x8x1_32x8x1_1x32x1x8_8x8x1_1x2_intrawave_v3,301.1,2381.2,0.0
304,128,8192,28672,23,0,140.9446,a8w8_rowwise_256x64x64x512_32x32_1x1_32x8x1_32x8x1_1x32x1x8_8x8x1_1x1_intrawave_v3,426.62,1707.4,0.0
304,160,8192,28672,21,0,191.8027,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,391.87,1262.18,0.0
304,192,8192,28672,21,0,188.7311,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,477.9,1290.36,0.0
304,256,8192,28672,21,0,210.7426,a8w8_rowwise_256x64x128x256_32x32_1x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,570.64,1169.27,0.0
304,288,8192,28672,14,0,248.0301,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,545.46,999.3,0.0
304,384,8192,28672,14,0,264.4405,a8w8_rowwise_256x128x96x256_32x32_1x3_16x16x1_16x16x1_1x64x1x4_8x8x1_1x1_intrawave_v3,682.15,953.65,0.0
304,512,8192,28672,12,0,318.9535,a8w8_rowwise_256x128x128x256_32x32_2x2_16x16x1_16x16x1_1x32x1x8_8x8x1_1x1_intrawave_v3,754.09,808.74,0.0
304,640,8192,28672,11,0,419.8908,a8w8_rowwise_256x128x160x128_32x32_1x5_8x32x1_8x32x1_1x64x1x4_8x8x1_1x1_intrawave_v3,716.01,628.06,0.0
304,768,8192,28672,10,0,454.6675,a8w8_rowwise_256x128x192x128_32x32_2x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,793.5,592.71,0.0
304,1024,8192,28672,41,0,573.4503,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,838.85,490.05,0.0
304,1152,8192,28672,41,0,629.2754,a8w8_rowwise_256x128x128x128_32x32_2x2_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v5,859.98,455.74,0.0
304,1280,8192,28672,4,0,689.9758,a8w8_rowwise_256x256x160x128_32x32_2x5_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,871.47,424.0,0.0
304,1536,8192,28672,3,0,758.8686,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,950.83,400.71,0.0
304,1600,8192,28672,3,0,828.3848,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,907.33,370.57,0.0
304,2048,8192,28672,2,0,945.2125,a8w8_rowwise_256x256x224x128_32x32_2x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,1017.84,346.12,0.0
304,2880,8192,28672,3,0,1480.9313,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,913.56,246.22,0.0
304,3200,8192,28672,3,0,1632.6481,a8w8_rowwise_256x256x192x128_32x32_4x3_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,920.74,232.18,0.0
304,4096,8192,28672,40,0,1924.4375,a8w8_rowwise_256x256x224x128_16x16_8x7_8x32x1_8x32x1_1x64x1x4_8x8x1_2x1_intrawave_v3,999.85,217.95,0.0
304,8192,8192,28672,39,0,3888.8655,a8w8_rowwise_256x224x256x128_16x16_7x8_8x32x1_8x32x1_1x32x1x8_8x8x1_1x2_intrawave_v3,989.57,155.31,0.0
304,16384,8192,28672,1,0,7377.3814,a8w8_rowwise_256x256x256x128_32x32_4x4_8x32x1_8x32x1_1x32x1x8_8x8x1_1x1_intrawave_v3,1043.27,131.9,0.0
